uuid,task_type,question_type,query,question,options,answer,exp,other,source,medical competencies,medical disciplines,disease,symptom,procedure,equipment,drug,item,body,microbes,department,disease taboos,disease advices,level
e3ede2a2-2e51-4808-8c22-3053b18ef1cd,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
3．上述哪项突出体现医德义务的作用？（　　）
请从以下选项中选择一个答案：
A.某地一些临床名家自发组织了X俱乐部，其活动宗旨是：定期聚会，坦诚交待自己误诊误治的情况并互相交流体会
B.一位急诊病人被送到医院，因其满身血污，其他病人及其家属见了忙掩鼻躲开，而应诊医护人员则顾不得脏不脏，出于责任心赶紧给病人做检查和处置
C.某科室常常针对所要解决的医德医风问题向住院病人做出改善服务的承诺
D.在病人及其家属的一再恳求下，某手术组决心为一高龄病人做心脏手术，但手术前这个手术组提出必须先去做公证
E.医师保证不泄露病人隐私，终于使病人放心地述说了全部病情信息

请注意，请你先给出正确答案，再给出你的解释。",3．上述哪项突出体现医德义务的作用？（　　）,"['A.某地一些临床名家自发组织了X俱乐部，其活动宗旨是：定期聚会，坦诚交待自己误诊误治的情况并互相交流体会', 'B.一位急诊病人被送到医院，因其满身血污，其他病人及其家属见了忙掩鼻躲开，而应诊医护人员则顾不得脏不脏，出于责任心赶紧给病人做检查和处置', 'C.某科室常常针对所要解决的医德医风问题向住院病人做出改善服务的承诺', 'D.在病人及其家属的一再恳求下，某手术组决心为一高龄病人做心脏手术，但手术前这个手术组提出必须先去做公证', 'E.医师保证不泄露病人隐私，终于使病人放心地述说了全部病情信息']",C,,医学伦理学,MedQA,,,,,,,,,,,,,,
6fcb878b-a490-4688-81d9-fec6c77b90f7,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
4．上述哪项突出体现保守医密的作用？（　　）
请从以下选项中选择一个答案：
A.某地一些临床名家自发组织了X俱乐部，其活动宗旨是：定期聚会，坦诚交待自己误诊误治的情况并互相交流体会
B.一位急诊病人被送到医院，因其满身血污，其他病人及其家属见了忙掩鼻躲开，而应诊医护人员则顾不得脏不脏，出于责任心赶紧给病人做检查和处置
C.某科室常常针对所要解决的医德医风问题向住院病人做出改善服务的承诺
D.在病人及其家属的一再恳求下，某手术组决心为一高龄病人做心脏手术，但手术前这个手术组提出必须先去做公证
E.医师保证不泄露病人隐私，终于使病人放心地述说了全部病情信息

请注意，请你先给出正确答案，再给出你的解释。",4．上述哪项突出体现保守医密的作用？（　　）,"['A.某地一些临床名家自发组织了X俱乐部，其活动宗旨是：定期聚会，坦诚交待自己误诊误治的情况并互相交流体会', 'B.一位急诊病人被送到医院，因其满身血污，其他病人及其家属见了忙掩鼻躲开，而应诊医护人员则顾不得脏不脏，出于责任心赶紧给病人做检查和处置', 'C.某科室常常针对所要解决的医德医风问题向住院病人做出改善服务的承诺', 'D.在病人及其家属的一再恳求下，某手术组决心为一高龄病人做心脏手术，但手术前这个手术组提出必须先去做公证', 'E.医师保证不泄露病人隐私，终于使病人放心地述说了全部病情信息']",E,,医学伦理学,MedQA,['公卫法律伦理'],['临床医学'],,,,,,,,,,,,
7dc23ba0-176d-4486-914c-324892cb2aff,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
1．在临床医学研究前，对无行为能力的病人要获得他家属的同意，这属于（　　）。
请从以下选项中选择一个答案：
A.代理同意
B.知情同意
C.不需同意
D.诱导同意
E.无效同意

请注意，请你先给出正确答案，再给出你的解释。",1．在临床医学研究前，对无行为能力的病人要获得他家属的同意，这属于（　　）。,"['A.代理同意', 'B.知情同意', 'C.不需同意', 'D.诱导同意', 'E.无效同意']",A,,医学伦理学,MedQA,['公卫法律伦理'],['临床医学'],,,,,,,,,,,,
76817b9d-3bc8-49f4-99c0-462c661f5513,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
2．在临床医学研究前，对有行为能力的病人要获得他的同意，这属于（　　）。
请从以下选项中选择一个答案：
A.代理同意
B.知情同意
C.不需同意
D.诱导同意
E.无效同意

请注意，请你先给出正确答案，再给出你的解释。",2．在临床医学研究前，对有行为能力的病人要获得他的同意，这属于（　　）。,"['A.代理同意', 'B.知情同意', 'C.不需同意', 'D.诱导同意', 'E.无效同意']",B,,医学伦理学,MedQA,公卫法律伦理,临床医学,,,,,,,,,,,,
e6689208-8bd7-4b80-b382-4bd7a7218611,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
1．人体实验为（　　）。
请从以下选项中选择一个答案：
A.以病人作为受试对象的试验
B.以人作为受试对象的试验
C.人体实验时必须要做到真正的知情同意
D.选择受试者的时候需遵循的
E.保障受试者身心安全

请注意，请你先给出正确答案，再给出你的解释。",1．人体实验为（　　）。,"['A.以病人作为受试对象的试验', 'B.以人作为受试对象的试验', 'C.人体实验时必须要做到真正的知情同意', 'D.选择受试者的时候需遵循的', 'E.保障受试者身心安全']",B,,医学伦理学,MedQA,公卫法律伦理,公卫卫生与预防医学,,,,,,,,,,,,
8351b001-2f92-423d-87ee-913f845c0a0a,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
2．上述哪项为人体实验的核心宗旨？（　　）
请从以下选项中选择一个答案：
A.以病人作为受试对象的试验
B.以人作为受试对象的试验
C.人体实验时必须要做到真正的知情同意
D.选择受试者的时候需遵循的
E.保障受试者身心安全

请注意，请你先给出正确答案，再给出你的解释。",2．上述哪项为人体实验的核心宗旨？（　　）,"['A.以病人作为受试对象的试验', 'B.以人作为受试对象的试验', 'C.人体实验时必须要做到真正的知情同意', 'D.选择受试者的时候需遵循的', 'E.保障受试者身心安全']",E,,医学伦理学,MedQA,['公卫法律伦理'],['公卫卫生与预防医学'],,,,,,,,,,,,
24c592af-6394-4f03-afd8-80d86f327d2f,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
3．公平原则是指（　　）。
请从以下选项中选择一个答案：
A.以病人作为受试对象的试验
B.以人作为受试对象的试验
C.人体实验时必须要做到真正的知情同意
D.选择受试者的时候需遵循的
E.保障受试者身心安全

请注意，请你先给出正确答案，再给出你的解释。",3．公平原则是指（　　）。,"['A.以病人作为受试对象的试验', 'B.以人作为受试对象的试验', 'C.人体实验时必须要做到真正的知情同意', 'D.选择受试者的时候需遵循的', 'E.保障受试者身心安全']",D,,医学伦理学,MedQA,公卫法律伦理,公卫卫生与预防医学,,,,,,,,,,,,
8d3b6fc8-3377-4936-a4d9-bd5cec02aa88,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
1．上述属于医生违背不伤害原则的为（　　）。
请从以下选项中选择一个答案：
A.医生对患者的呼叫或提问给予应答
B.医生的行为使某个患者受益，但却给别的患者带来了损害
C.妊娠危及母亲的生命时，医生给予引产
D.医生给患者实施粗暴性的检查
E.医生尊重患者是指满足患者的一切要求

请注意，请你先给出正确答案，再给出你的解释。",1．上述属于医生违背不伤害原则的为（　　）。,"['A.医生对患者的呼叫或提问给予应答', 'B.医生的行为使某个患者受益，但却给别的患者带来了损害', 'C.妊娠危及母亲的生命时，医生给予引产', 'D.医生给患者实施粗暴性的检查', 'E.医生尊重患者是指满足患者的一切要求']",D,,医学伦理学,MedQA,"['医学基础知识', '公卫法律伦理']","['基础医学', '临床医学']",,,['粗暴性的检查'],,,,,,,,,
26d6ee5a-fd9a-4213-8458-447a5264ebf6,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
2．上述属于医生违背有利原则的为（　　）。
请从以下选项中选择一个答案：
A.医生对患者的呼叫或提问给予应答
B.医生的行为使某个患者受益，但却给别的患者带来了损害
C.妊娠危及母亲的生命时，医生给予引产
D.医生给患者实施粗暴性的检查
E.医生尊重患者是指满足患者的一切要求

请注意，请你先给出正确答案，再给出你的解释。",2．上述属于医生违背有利原则的为（　　）。,"['A.医生对患者的呼叫或提问给予应答', 'B.医生的行为使某个患者受益，但却给别的患者带来了损害', 'C.妊娠危及母亲的生命时，医生给予引产', 'D.医生给患者实施粗暴性的检查', 'E.医生尊重患者是指满足患者的一切要求']",B,,医学伦理学,MedQA,,,,,,,,,,,,,,
06f3ef44-948e-4739-86b8-5283fd72b587,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
3．上述属于医生违背尊重原则的为（　　）。
请从以下选项中选择一个答案：
A.医生对患者的呼叫或提问给予应答
B.医生的行为使某个患者受益，但却给别的患者带来了损害
C.妊娠危及母亲的生命时，医生给予引产
D.医生给患者实施粗暴性的检查
E.医生尊重患者是指满足患者的一切要求

请注意，请你先给出正确答案，再给出你的解释。",3．上述属于医生违背尊重原则的为（　　）。,"['A.医生对患者的呼叫或提问给予应答', 'B.医生的行为使某个患者受益，但却给别的患者带来了损害', 'C.妊娠危及母亲的生命时，医生给予引产', 'D.医生给患者实施粗暴性的检查', 'E.医生尊重患者是指满足患者的一切要求']",E,,医学伦理学,MedQA,['公卫法律伦理'],['公卫卫生与预防医学'],,,,,,,,,,,,
8c2b75eb-3b02-41e3-ad0b-3e7572696be3,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
1．能体现人体实验知情同意的为（　　）。
请从以下选项中选择一个答案：
A.以健康人或患者作为受试对象
B.实验时使用对照和双盲法
C.不选择弱势人群作为受试者
D.实验中受试者得到专家的允许后可自由决定是否退出
E.弱势人群若参加实验，需要监护人的签字

请注意，请你先给出正确答案，再给出你的解释。",1．能体现人体实验知情同意的为（　　）。,"['A.以健康人或患者作为受试对象', 'B.实验时使用对照和双盲法', 'C.不选择弱势人群作为受试者', 'D.实验中受试者得到专家的允许后可自由决定是否退出', 'E.弱势人群若参加实验，需要监护人的签字']",E,,医学伦理学,MedQA,公卫法律伦理,公卫卫生与预防医学,,,,,,,,,,,,
bbca980b-4a8f-4b6b-a94d-a3b0fa880a77,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
2．不能体现知情同意的为（　　）。
请从以下选项中选择一个答案：
A.以健康人或患者作为受试对象
B.实验时使用对照和双盲法
C.不选择弱势人群作为受试者
D.实验中受试者得到专家的允许后可自由决定是否退出
E.弱势人群若参加实验，需要监护人的签字

请注意，请你先给出正确答案，再给出你的解释。",2．不能体现知情同意的为（　　）。,"['A.以健康人或患者作为受试对象', 'B.实验时使用对照和双盲法', 'C.不选择弱势人群作为受试者', 'D.实验中受试者得到专家的允许后可自由决定是否退出', 'E.弱势人群若参加实验，需要监护人的签字']",A,,医学伦理学,MedQA,,,,,,,,,,,,,,
5e4683b3-0a0a-4434-b59b-992fc5452776,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
3．能体现人体实验科学原则的为（　　）。
请从以下选项中选择一个答案：
A.以健康人或患者作为受试对象
B.实验时使用对照和双盲法
C.不选择弱势人群作为受试者
D.实验中受试者得到专家的允许后可自由决定是否退出
E.弱势人群若参加实验，需要监护人的签字

请注意，请你先给出正确答案，再给出你的解释。",3．能体现人体实验科学原则的为（　　）。,"['A.以健康人或患者作为受试对象', 'B.实验时使用对照和双盲法', 'C.不选择弱势人群作为受试者', 'D.实验中受试者得到专家的允许后可自由决定是否退出', 'E.弱势人群若参加实验，需要监护人的签字']",B,,医学伦理学,MedQA,公卫法律伦理,公卫卫生与预防医学,,,,,,,,,,,,
6b34d762-92a3-413f-8ac2-493c0ba93f5b,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
1．在临床诊疗或开展以人为研究对象的医学研究时，首先应坚持（　　）。
请从以下选项中选择一个答案：
A.知情同意原则
B.保守秘密原则
C.互相协作原则
D.诚实原则
E.公正原则

请注意，请你先给出正确答案，再给出你的解释。",1．在临床诊疗或开展以人为研究对象的医学研究时，首先应坚持（　　）。,"['A.知情同意原则', 'B.保守秘密原则', 'C.互相协作原则', 'D.诚实原则', 'E.公正原则']",A,,医学伦理学,MedQA,['公卫法律伦理'],"['临床医学', '公卫卫生与预防医学']",,,,,,,,,,,,
3925eb87-89e5-467c-84d5-7898c81f3971,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
2．人人享有卫生保健是贯彻了（　　）。
请从以下选项中选择一个答案：
A.知情同意原则
B.保守秘密原则
C.互相协作原则
D.诚实原则
E.公正原则

请注意，请你先给出正确答案，再给出你的解释。",2．人人享有卫生保健是贯彻了（　　）。,"['A.知情同意原则', 'B.保守秘密原则', 'C.互相协作原则', 'D.诚实原则', 'E.公正原则']",E,,医学伦理学,MedQA,公卫法律伦理,公卫卫生与预防医学,,,,,,,,,,,,
19143cc5-250a-469d-ae6a-8ab1bc1f0c47,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
1．由生物医学模式转到生物—心理—社会医学模式，要求临床医师（　　）。
请从以下选项中选择一个答案：
A.不仅关心病人的躯体，而且关心病人的心理
B.注意克服人—物—人的物化趋势
C.维护和尊重患者的知情同意权
D.正确处理同行关系
E.不能以医谋私

请注意，请你先给出正确答案，再给出你的解释。",1．由生物医学模式转到生物—心理—社会医学模式，要求临床医师（　　）。,"['A.不仅关心病人的躯体，而且关心病人的心理', 'B.注意克服人—物—人的物化趋势', 'C.维护和尊重患者的知情同意权', 'D.正确处理同行关系', 'E.不能以医谋私']",A,,医学伦理学,MedQA,"['医学基础知识', '公卫法律伦理']","['基础医学', '临床医学']",,,,,,,,,,,,
4e863309-fc44-4ef5-b0d6-ded8c947faa1,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
2．为克服高科技应用于医学服务所产生的负面影响，要求临床医师（　　）。
请从以下选项中选择一个答案：
A.不仅关心病人的躯体，而且关心病人的心理
B.注意克服人—物—人的物化趋势
C.维护和尊重患者的知情同意权
D.正确处理同行关系
E.不能以医谋私

请注意，请你先给出正确答案，再给出你的解释。",2．为克服高科技应用于医学服务所产生的负面影响，要求临床医师（　　）。,"['A.不仅关心病人的躯体，而且关心病人的心理', 'B.注意克服人—物—人的物化趋势', 'C.维护和尊重患者的知情同意权', 'D.正确处理同行关系', 'E.不能以医谋私']",B,,医学伦理学,MedQA,"['医学基础知识', '公卫法律伦理']",['临床医学'],,,,,,,,,,,,
ad81c150-fda7-4e5d-9c9e-397899a23f5d,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
3．为克服市场经济对医学服务产生的负面效应，要求临床医师（　　）。
请从以下选项中选择一个答案：
A.不仅关心病人的躯体，而且关心病人的心理
B.注意克服人—物—人的物化趋势
C.维护和尊重患者的知情同意权
D.正确处理同行关系
E.不能以医谋私

请注意，请你先给出正确答案，再给出你的解释。",3．为克服市场经济对医学服务产生的负面效应，要求临床医师（　　）。,"['A.不仅关心病人的躯体，而且关心病人的心理', 'B.注意克服人—物—人的物化趋势', 'C.维护和尊重患者的知情同意权', 'D.正确处理同行关系', 'E.不能以医谋私']",E,,医学伦理学,MedQA,['公卫法律伦理'],['临床医学'],,,,,,,,,,,,
335f3a5f-a339-41ad-b63e-b6c5f7a5ecda,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
1．体现尊重原则的为（　　）。
请从以下选项中选择一个答案：
A.杜绝对病人的有意伤害
B.选择受益最大、损伤最小的治疗方案
C.患者及家属无法实行知情同意时，医生可以行使家长权
D.对病人一视同仁
E.合理筛选肾脏移植受术者

请注意，请你先给出正确答案，再给出你的解释。",1．体现尊重原则的为（　　）。,"['A.杜绝对病人的有意伤害', 'B.选择受益最大、损伤最小的治疗方案', 'C.患者及家属无法实行知情同意时，医生可以行使家长权', 'D.对病人一视同仁', 'E.合理筛选肾脏移植受术者']",C,,医学伦理学,MedQA,['公卫法律伦理'],['公卫卫生与预防医学'],,,,,,,,,,,,
6ee33c5f-a9a8-4232-99f6-180474fa31e1,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
2．体现不伤害原则的为（　　）。
请从以下选项中选择一个答案：
A.杜绝对病人的有意伤害
B.选择受益最大、损伤最小的治疗方案
C.患者及家属无法实行知情同意时，医生可以行使家长权
D.对病人一视同仁
E.合理筛选肾脏移植受术者

请注意，请你先给出正确答案，再给出你的解释。",2．体现不伤害原则的为（　　）。,"['A.杜绝对病人的有意伤害', 'B.选择受益最大、损伤最小的治疗方案', 'C.患者及家属无法实行知情同意时，医生可以行使家长权', 'D.对病人一视同仁', 'E.合理筛选肾脏移植受术者']",A,,医学伦理学,MedQA,"['医学基础知识', '公卫法律伦理']","['基础医学', '临床医学']",,,,,,,,,,,,
d88e5187-2163-45f0-8171-109039d2e921,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
3．体现有利原则的为（　　）。
请从以下选项中选择一个答案：
A.杜绝对病人的有意伤害
B.选择受益最大、损伤最小的治疗方案
C.患者及家属无法实行知情同意时，医生可以行使家长权
D.对病人一视同仁
E.合理筛选肾脏移植受术者

请注意，请你先给出正确答案，再给出你的解释。",3．体现有利原则的为（　　）。,"['A.杜绝对病人的有意伤害', 'B.选择受益最大、损伤最小的治疗方案', 'C.患者及家属无法实行知情同意时，医生可以行使家长权', 'D.对病人一视同仁', 'E.合理筛选肾脏移植受术者']",B,,医学伦理学,MedQA,"['医学基础知识', '疾病治疗']",,,,,,,,,,,,,
9990e63f-f796-4b64-a8df-7601eb462b1b,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
1．突出体现医德良心作用的为（　　）。
请从以下选项中选择一个答案：
A.某地一些临床名家自发组织了X俱乐部，其活动宗旨是：定期聚会，坦诚交待自己误诊误治的情况并互相交流体会
B.一位急诊病人被送到医院，因其满身血污，其他病人及其家属见了忙掩鼻躲开，而应诊医护人员则顾不得脏不脏，出于责任心赶紧给病人做检查和处置
C.某科室常常针对所要解决的医德医风问题向住院病人做出改善服务的承诺
D.在病人及其家属的一再恳求下，某手术组决心为一高龄病人做心脏手术，但手术前这个手术组提出必须先去做公证
E.医师保证不泄露病人隐私，终于使病人放心地述说了全部病情信息

请注意，请你先给出正确答案，再给出你的解释。",1．突出体现医德良心作用的为（　　）。,"['A.某地一些临床名家自发组织了X俱乐部，其活动宗旨是：定期聚会，坦诚交待自己误诊误治的情况并互相交流体会', 'B.一位急诊病人被送到医院，因其满身血污，其他病人及其家属见了忙掩鼻躲开，而应诊医护人员则顾不得脏不脏，出于责任心赶紧给病人做检查和处置', 'C.某科室常常针对所要解决的医德医风问题向住院病人做出改善服务的承诺', 'D.在病人及其家属的一再恳求下，某手术组决心为一高龄病人做心脏手术，但手术前这个手术组提出必须先去做公证', 'E.医师保证不泄露病人隐私，终于使病人放心地述说了全部病情信息']",A,,医学伦理学,MedQA,['公卫法律伦理'],['公卫卫生与预防医学'],,,,,,,,,,,,
646f8017-206e-44fc-9832-6568b0ab7a66,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
2．突出体现医德情感作用的为（　　）。
请从以下选项中选择一个答案：
A.某地一些临床名家自发组织了X俱乐部，其活动宗旨是：定期聚会，坦诚交待自己误诊误治的情况并互相交流体会
B.一位急诊病人被送到医院，因其满身血污，其他病人及其家属见了忙掩鼻躲开，而应诊医护人员则顾不得脏不脏，出于责任心赶紧给病人做检查和处置
C.某科室常常针对所要解决的医德医风问题向住院病人做出改善服务的承诺
D.在病人及其家属的一再恳求下，某手术组决心为一高龄病人做心脏手术，但手术前这个手术组提出必须先去做公证
E.医师保证不泄露病人隐私，终于使病人放心地述说了全部病情信息

请注意，请你先给出正确答案，再给出你的解释。",2．突出体现医德情感作用的为（　　）。,"['A.某地一些临床名家自发组织了X俱乐部，其活动宗旨是：定期聚会，坦诚交待自己误诊误治的情况并互相交流体会', 'B.一位急诊病人被送到医院，因其满身血污，其他病人及其家属见了忙掩鼻躲开，而应诊医护人员则顾不得脏不脏，出于责任心赶紧给病人做检查和处置', 'C.某科室常常针对所要解决的医德医风问题向住院病人做出改善服务的承诺', 'D.在病人及其家属的一再恳求下，某手术组决心为一高龄病人做心脏手术，但手术前这个手术组提出必须先去做公证', 'E.医师保证不泄露病人隐私，终于使病人放心地述说了全部病情信息']",B,,医学伦理学,MedQA,['公卫法律伦理'],['临床医学'],,,,,,,,,,,,
54e23481-ba95-47bf-aa1f-8d320549af6c,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
3．突出体现医德义务作用的为（　　）。
请从以下选项中选择一个答案：
A.某地一些临床名家自发组织了X俱乐部，其活动宗旨是：定期聚会，坦诚交待自己误诊误治的情况并互相交流体会
B.一位急诊病人被送到医院，因其满身血污，其他病人及其家属见了忙掩鼻躲开，而应诊医护人员则顾不得脏不脏，出于责任心赶紧给病人做检查和处置
C.某科室常常针对所要解决的医德医风问题向住院病人做出改善服务的承诺
D.在病人及其家属的一再恳求下，某手术组决心为一高龄病人做心脏手术，但手术前这个手术组提出必须先去做公证
E.医师保证不泄露病人隐私，终于使病人放心地述说了全部病情信息

请注意，请你先给出正确答案，再给出你的解释。",3．突出体现医德义务作用的为（　　）。,"['A.某地一些临床名家自发组织了X俱乐部，其活动宗旨是：定期聚会，坦诚交待自己误诊误治的情况并互相交流体会', 'B.一位急诊病人被送到医院，因其满身血污，其他病人及其家属见了忙掩鼻躲开，而应诊医护人员则顾不得脏不脏，出于责任心赶紧给病人做检查和处置', 'C.某科室常常针对所要解决的医德医风问题向住院病人做出改善服务的承诺', 'D.在病人及其家属的一再恳求下，某手术组决心为一高龄病人做心脏手术，但手术前这个手术组提出必须先去做公证', 'E.医师保证不泄露病人隐私，终于使病人放心地述说了全部病情信息']",C,,医学伦理学,MedQA,,,,,,,,,,,,,,
9a9fe33b-8f46-4010-9a71-c8af2362dfa9,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
4．突出体现保守医密作用的为（　　）。
请从以下选项中选择一个答案：
A.某地一些临床名家自发组织了X俱乐部，其活动宗旨是：定期聚会，坦诚交待自己误诊误治的情况并互相交流体会
B.一位急诊病人被送到医院，因其满身血污，其他病人及其家属见了忙掩鼻躲开，而应诊医护人员则顾不得脏不脏，出于责任心赶紧给病人做检查和处置
C.某科室常常针对所要解决的医德医风问题向住院病人做出改善服务的承诺
D.在病人及其家属的一再恳求下，某手术组决心为一高龄病人做心脏手术，但手术前这个手术组提出必须先去做公证
E.医师保证不泄露病人隐私，终于使病人放心地述说了全部病情信息

请注意，请你先给出正确答案，再给出你的解释。",4．突出体现保守医密作用的为（　　）。,"['A.某地一些临床名家自发组织了X俱乐部，其活动宗旨是：定期聚会，坦诚交待自己误诊误治的情况并互相交流体会', 'B.一位急诊病人被送到医院，因其满身血污，其他病人及其家属见了忙掩鼻躲开，而应诊医护人员则顾不得脏不脏，出于责任心赶紧给病人做检查和处置', 'C.某科室常常针对所要解决的医德医风问题向住院病人做出改善服务的承诺', 'D.在病人及其家属的一再恳求下，某手术组决心为一高龄病人做心脏手术，但手术前这个手术组提出必须先去做公证', 'E.医师保证不泄露病人隐私，终于使病人放心地述说了全部病情信息']",E,,医学伦理学,MedQA,"['医学基础知识', '公卫法律伦理']","['基础医学', '临床医学']",,,,,,,,,,,,
46748e89-40b8-4c67-89a8-0e328d69e2f5,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
1．最能体现保护病人隐私准则的为（　　）。
请从以下选项中选择一个答案：
A.医生为患者选用疗效相当但价格低廉的药物
B.医生为患者提供完全、真实的信息，供其选择表态
C.医生使用艾滋病患者病情资料时，应做隐去姓名等处理
D.医生诊断时应考虑病人的各方面因素
E.医生治疗时应努力使病人受益

请注意，请你先给出正确答案，再给出你的解释。",1．最能体现保护病人隐私准则的为（　　）。,"['A.医生为患者选用疗效相当但价格低廉的药物', 'B.医生为患者提供完全、真实的信息，供其选择表态', 'C.医生使用艾滋病患者病情资料时，应做隐去姓名等处理', 'D.医生诊断时应考虑病人的各方面因素', 'E.医生治疗时应努力使病人受益']",C,,医学伦理学,MedQA,公卫法律伦理,公卫卫生与预防医学,,,,,,,,,,,,
9a5a511c-9de0-487c-8011-8cae6e0517d4,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
2．最能体现知情同意准则的为（　　）。
请从以下选项中选择一个答案：
A.医生为患者选用疗效相当但价格低廉的药物
B.医生为患者提供完全、真实的信息，供其选择表态
C.医生使用艾滋病患者病情资料时，应做隐去姓名等处理
D.医生诊断时应考虑病人的各方面因素
E.医生治疗时应努力使病人受益

请注意，请你先给出正确答案，再给出你的解释。",2．最能体现知情同意准则的为（　　）。,"['A.医生为患者选用疗效相当但价格低廉的药物', 'B.医生为患者提供完全、真实的信息，供其选择表态', 'C.医生使用艾滋病患者病情资料时，应做隐去姓名等处理', 'D.医生诊断时应考虑病人的各方面因素', 'E.医生治疗时应努力使病人受益']",B,,医学伦理学,MedQA,公卫法律伦理,公卫卫生与预防医学,,,,,,,,,,,,
543b2412-cb46-49e2-8b1c-52efeb7e706a,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
3．最能体现不伤害原则的为（　　）。
请从以下选项中选择一个答案：
A.医生为患者选用疗效相当但价格低廉的药物
B.医生为患者提供完全、真实的信息，供其选择表态
C.医生使用艾滋病患者病情资料时，应做隐去姓名等处理
D.医生诊断时应考虑病人的各方面因素
E.医生治疗时应努力使病人受益

请注意，请你先给出正确答案，再给出你的解释。",3．最能体现不伤害原则的为（　　）。,"['A.医生为患者选用疗效相当但价格低廉的药物', 'B.医生为患者提供完全、真实的信息，供其选择表态', 'C.医生使用艾滋病患者病情资料时，应做隐去姓名等处理', 'D.医生诊断时应考虑病人的各方面因素', 'E.医生治疗时应努力使病人受益']",A,,医学伦理学,MedQA,['公卫法律伦理'],['公卫卫生与预防医学'],,,,,,,,,,,,
60f0fe25-3e00-46e2-8d6a-867e9c242697,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
1．作为医学伦理学基本范畴的义务指（　　）。
请从以下选项中选择一个答案：
A.医学关系中的主体在道义上应享有的权力和利益
B.医学关系中的主体在道义上应履行的职责和使命
C.医学关系中的主体在道义上对周围人、事及自身的内心体验和感受
D.医学关系中的主体对自己应尽义务的自我认知和评价
E.医学关系中的主体表现出行为前的周密思考和行为中的谨慎负责

请注意，请你先给出正确答案，再给出你的解释。",1．作为医学伦理学基本范畴的义务指（　　）。,"['A.医学关系中的主体在道义上应享有的权力和利益', 'B.医学关系中的主体在道义上应履行的职责和使命', 'C.医学关系中的主体在道义上对周围人、事及自身的内心体验和感受', 'D.医学关系中的主体对自己应尽义务的自我认知和评价', 'E.医学关系中的主体表现出行为前的周密思考和行为中的谨慎负责']",B,,医学伦理学,MedQA,公卫法律伦理,公卫卫生与预防医学,,,,,,,,,,,,
fb5261be-91ca-4879-a245-a69fbf77db3d,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
2．作为医学伦理学基本范畴的审慎指（　　）。
请从以下选项中选择一个答案：
A.医学关系中的主体在道义上应享有的权力和利益
B.医学关系中的主体在道义上应履行的职责和使命
C.医学关系中的主体在道义上对周围人、事及自身的内心体验和感受
D.医学关系中的主体对自己应尽义务的自我认知和评价
E.医学关系中的主体表现出行为前的周密思考和行为中的谨慎负责

请注意，请你先给出正确答案，再给出你的解释。",2．作为医学伦理学基本范畴的审慎指（　　）。,"['A.医学关系中的主体在道义上应享有的权力和利益', 'B.医学关系中的主体在道义上应履行的职责和使命', 'C.医学关系中的主体在道义上对周围人、事及自身的内心体验和感受', 'D.医学关系中的主体对自己应尽义务的自我认知和评价', 'E.医学关系中的主体表现出行为前的周密思考和行为中的谨慎负责']",E,,医学伦理学,MedQA,公卫法律伦理,公卫卫生与预防医学,,,,,,,,,,,,
